popularity,title,genre
16087,Washimo 7th Season,"['Comedy', 'Kids', 'School', 'Sci-Fi', 'Slice of Life']"
14405,Washimo 5th Season,"['Sci-Fi', 'Slice of Life', 'Comedy', 'Kids', 'School']"
13824,Washimo 4th Season,"['Sci-Fi', 'Slice of Life', 'Comedy', 'Kids', 'School']"
13325,Washimo 2nd Season,"['Sci-Fi', 'Slice of Life', 'Comedy', 'Kids', 'School']"
13758,Washimo 3rd Season,"['Comedy', 'Kids', 'School', 'Sci-Fi', 'Slice of Life']"
11109,Waresho! Warera! Shodobutsu Aigo Iinkai,['Comedy']
7273,My Life,"['Slice of Life', 'Drama']"
15375,Wareware no Heya,[]
14000,Warera Salaryman Tou,"['Comedy', 'Slice of Life']"
9087,Ningyohime Marina no Bouken,"['Drama', 'Fantasy', 'Kids', 'Romance']"
6819,Memories Off 2nd,"['Romance', 'Drama']"
15689,Warau Tsuki,['Kids']
6838,Marie & Gali,['Comedy']
16231,Wang Zhe Wai Chuan,['Comedy']
11306,Wanghu Sim Cheong,['Fantasy']
16252,Wan Wan Kajida Wan,"['Kids', 'Sci-Fi']"
3189,Mahouka Koukou no Rettousei: Yoku Wakaru Mahouka!,"['Magic', 'Comedy']"
16100,Walls,['Dementia']
9804,Walking Meat,"['Action', 'Supernatural']"
13402,Wala! Pyeon-uijeom The Animation,['Slice of Life']
9208,Mahou no Mako-chan,"['Fantasy', 'Magic', 'Romance', 'Shoujo']"
14713,Waku Waku Koma-chan,"['Adventure', 'Kids']"
10124,Magnerobo Ga-Keen,"['Action', 'Mecha', 'Sci-Fi']"
15662,Wakamono to Koinu to Croissant,"['Kids', 'Music']"
15547,Wagaya no Koutsuu Anzen: Chichi to no Yakusoku,['Kids']
9239,Machine Robo: Cronos no Dai Gyakushuu,"['Action', 'Martial Arts', 'Mecha', 'Sci-Fi', 'Space']"
10710,Line Town,"['Comedy', 'Kids']"
12370,Wagahai wa Neko de Aru,"['Comedy', 'Historical', 'Slice of Life']"
6895,Laidbackers,"['Comedy', 'Magic', 'Fantasy']"
15486,Waga Na wa Cowboy,"['Music', 'Kids']"
15446,Wa Wa Wa Wappi-chan 2nd Season,['Kids']
10510,Kouya no Shounen Isamu,"['Action', 'Adventure', 'Shounen']"
12999,Visitor,['Sci-Fi']
13999,Wagahai wa Inu de Aru: Don Matsugorou no Seikatsu,"['Comedy', 'Slice of Life']"
15250,Wa Wa Wa Wappi-chan,['Kids']
10670,Virtual-san wa Miteiru Specials,"['Music', 'Comedy']"
12944,Virtual Star 2000,"['Action', 'Music']"
12834,Violence Voyager,"['Adventure', 'Comedy', 'Horror']"
1902,Konbini Kareshi,"['Slice of Life', 'Romance']"
14106,Video Ehonkan Sekai Meisaku Douwa,"['Adventure', 'Comedy', 'Fantasy', 'Historical', 'Kids', 'Magic', 'Sci-Fi', 'Space', 'Supernatural']"
14470,Video Ranger 007,"['Action', 'Adventure', 'Mecha']"
12571,Velvet Underworld: Fragment Person,"['Action', 'Music']"
15722,Vary Peri,"['Adventure', 'Comedy', 'Kids', 'Magic']"
14035,Vampiyan Kids Promotion,"['Comedy', 'Fantasy', 'Kids']"
13900,Vampiyan Kids Specials,"['Fantasy', 'Comedy', 'Kids']"
13227,Uwabaki Cook no Tekitou Uranai!,['Comedy']
13806,Uwabaki Cook,['Kids']
12369,Utsurun Desu.,['Comedy']
15188,Utsukushii Message,"['Drama', 'Kids']"
15374,Utsukushii Chikyuu wo Yogosanai de,['Drama']
14712,Ushiro no Seki no Ochiai-kun,"['Kids', 'School']"
13420,Ushiro no Hyakutarou,"['Horror', 'School', 'Supernatural']"
1545,Tensei shitara Slime Datta Ken OVA,"['Fantasy', 'Shounen']"
2566,Tonari no Seki-kun OVA,"['Comedy', 'School', 'Seinen']"
14054,Usamaru,['Comedy']
3819,Tennis no Ouji-sama: Sonzoku Yama no Hi,"['Adventure', 'Comedy', 'Sports', 'Shounen']"
15266,Usagi to Kame no Koutsuu Anzen,"['Drama', 'Fantasy', 'Kids']"
3568,Tanaka-kun wa Itsumo Kedaruge Specials,"['Comedy', 'School', 'Slice of Life']"
12867,Usahana: Yumemiru Ballerina,['Kids']
16297,Usagi no Mofy (TV),['Kids']
2341,Tales of Zestiria: Doushi no Yoake,['Fantasy']
16319,Usagi no Mofy (TV 2016),['Kids']
1552,Steins;Gate: Soumei Eichi no Cognitive Computing,"['Slice of Life', 'Comedy']"
1626,Selector Spread WIXOSS,"['Game', 'Psychological']"
1410,Scrapped Princess,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Mecha', 'Sci-Fi', 'Shounen']"
16317,Usagi no Mofy (TV 2014),['Kids']
13051,Usagi no Mofy,['Kids']
16074,Urban Caravan,['Music']
10732,Usagi no Matthew,['Slice of Life']
1457,Shokugeki no Souma OVA,"['Ecchi', 'School', 'Shounen']"
237,Sankarea,"['Comedy', 'Ecchi', 'Horror', 'Romance', 'Shounen', 'Supernatural']"
15835,Umi e Kite,"['Kids', 'Music']"
13985,"Umi Da! Funade Da! Nikoniko, Pun","['Fantasy', 'Comedy']"
16099,"Umete, Bye-Bye","['Music', 'Dementia']"
15948,Umeboshi Jinsei,"['Kids', 'Music']"
12632,Umeboshi Denka,"['Comedy', 'Slice of Life']"
209,Rokka no Yuusha,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Mystery']"
15803,Ultraman Kids no Shouboutai,"['Kids', 'Sci-Fi']"
940,Re:␣Hamatora,"['Mystery', 'Comedy', 'Super Power', 'Drama']"
3953,Ranma ½: Chou Musabetsu Kessen! Ranma Team vs. Densetsu no Houou,"['Action', 'Adventure', 'Comedy', 'Supernatural', 'Martial Arts', 'Shounen']"
15303,Uli Sai Jjang-Iya,['School']
15125,Uli Chingu Kkachi,"['School', 'Slice of Life']"
14052,Ultra B: Black Hole kara no Dokusaisha BB!!,"['Adventure', 'Comedy']"
15749,Ukkari Pénélope (2017),"['Kids', 'Slice of Life']"
12527,Ukkari Pénélope,"['Comedy', 'Slice of Life']"
10882,Kinnikuman: Gyakushuu! Uchuu Kakure Choujin,"['Action', 'Comedy', 'Sports', 'Shounen']"
14554,Ukkari Pénélope (2013),"['Kids', 'Slice of Life']"
3373,Kakuchou Shoujo-kei Trinary,['Sci-Fi']
14071,Ukare Violin,"['Fantasy', 'Kids']"
6590,Heibai Wushang,"['Action', 'Comedy', 'Supernatural']"
7489,Heroman Specials,"['Action', 'Sci-Fi', 'Shounen']"
11481,Heisei Tensai Bakabon,"['Slice of Life', 'Comedy']"
16204,UFO-koku no Koutsuu Anzen,"['Kids', 'Sci-Fi']"
14801,Ujusonyeon Kaesi,"['Action', 'Adventure', 'Sci-Fi', 'Shounen']"
14391,Uju Jeonsa Hong Gildong,"['Action', 'Kids', 'Adventure', 'Space', 'Sci-Fi']"
6151,Happy Seven: The TV Manga,"['Comedy', 'Magic', 'Fantasy', 'School']"
10257,Haai Step Jun,"['Action', 'Romance', 'School', 'Sci-Fi']"
14206,UFO Nitsukamatta Kodomo-tachi,"['Sci-Fi', 'Kids']"
11502,GO-GO Tamagotchi!,"['Comedy', 'Fantasy', 'Kids']"
12458,Udauda Yatteru Hima wa Nee!,"['Action', 'Comedy', 'School', 'Shounen']"
13916,Uchuujin Pipi,['Kids']
12141,Uchuu Shounen Soran,"['Action', 'Adventure', 'Sci-Fi']"
8694,DT Eightron,"['Action', 'Sci-Fi', 'Shounen']"
12911,"Eikoku Ikka, Nihon wo Taberu: English Ikka, Shougatsu wo Taberu","['Comedy', 'Slice of Life']"
15869,Uchuu Seibutsu Jirou,"['Music', 'Space', 'Kids']"
11832,Uchuu Patrol Hopper,"['Sci-Fi', 'Space']"
8018,Dennou Coil Recaps,"['Adventure', 'Comedy', 'Drama', 'Mystery', 'Sci-Fi']"
13583,Uchuu Neko: Mardock no Bouken,"['Adventure', 'Space', 'Comedy']"
5823,Daitoshokan no Hitsujikai Picture Drama,"['Ecchi', 'Comedy']"
9433,Choujuu Kishin Dancougar: Ushinawareta Mono-tachi e no Requiem,"['Action', 'Drama', 'Mecha']"
15506,Uchuu Bouei-tai Taabou no Toki no Tomatta Hoshi,"['Kids', 'Sci-Fi']"
10650,Choujin Sentai Baratack,"['Sci-Fi', 'Adventure', 'Mecha']"
15897,Uchina Experience,['Music']
3619,Boukyaku no Senritsu,"['Adventure', 'Fantasy', 'Horror', 'Mecha', 'Psychological', 'Sci-Fi', 'Shounen', 'Space', 'Supernatural']"
7555,Angelique: Seichi yori Ai wo Komete,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Romance', 'Sci-Fi', 'Shoujo']"
14243,Uchi no Oochopus,['Kids']
16193,Uchi no 3 Shimai Movie,"['Slice of Life', 'Comedy', 'Kids']"
12214,Ucchare Goshogawara,"['Martial Arts', 'School', 'Shounen', 'Sports']"
9742,Akuu Daisakusen Srungle,"['Action', 'Mecha', 'Sci-Fi']"
9064,Aisubeki Mirai e,['Music']
16243,Two-chan to Issho ni Miyou,['Kids']
11195,Ai no Wakakusa Monogatari Specials,"['Drama', 'Historical', 'Slice of Life']"
3311,91 Days Recap,"['Action', 'Historical', 'Drama']"
14222,Two Down Full Base,"['Sports', 'Kids']"
15688,Two on the Road: Itsumo Futari de,"['Music', 'Romance']"
16073,Twinkle World feat. Hatsune Miku,['Music']
15676,TV ga Kita hi,"['Music', 'Kids']"
16140,Tuxedo Gin,"['Comedy', 'Supernatural', 'Shounen']"
14144,Turuturutu Narongi,"['Adventure', 'Kids']"
10452,Xiong Bing Lian,"['Action', 'Military', 'Sci-Fi', 'Mystery', 'Space', 'Supernatural', 'Mecha']"
14673,Turning Mecard W: Vandyne-ui Bimil - Teugbyeolpan,"['Adventure', 'Cars', 'Game', 'Kids', 'Mecha']"
11962,Watashi no Ashinaga Ojisan Specials,"['Comedy', 'Romance', 'School', 'Shoujo', 'Slice of Life']"
12512,Tsushima Maru: Sayounara Okinawa,['Historical']
3167,Uchuu Senkan Tiramisù,"['Comedy', 'Mecha', 'Sci-Fi', 'Slice of Life', 'Space']"
9101,Umi no Triton,"['Adventure', 'Fantasy', 'Shounen']"
15161,Tsunagaru Animal,['Kids']
9603,Tondera House no Daibouken,"['Adventure', 'Historical', 'Sci-Fi']"
14696,Tsuru no Sugomori,['Kids']
10647,Tiger Mask Fuku Men League Sen,"['Sports', 'Shounen']"
14468,Tsukiyo to Megane,['Fantasy']
15747,Tsuki to Azarashi,['Kids']
15626,Tsuki no Mine no Ookami,['Kids']
15820,Tsugaku-ji,['Music']
15401,Tsubuyaki-tai Specials,['Comedy']
14767,Tsubuyaki-tai,['Comedy']
15721,Tsubiregg Tsuburegg March,"['Music', 'Kids']"
15914,Trojan wo Jibun no Te de,"['Historical', 'Kids']"
16063,TRAPxTRAP feat. Hatsune Miku,['Music']
12758,Treasure Gaust,['Game']
13619,Trip Trek (2010),"['Adventure', 'Fantasy', 'Comedy']"
5033,Trick or Alice,['Fantasy']
14433,Transformers: Choujin Master Force Soushuuhen,"['Mecha', 'Sci-Fi']"
10925,Takarajima (Movie),"['Adventure', 'Drama', 'Historical', 'Mystery', 'Supernatural']"
9984,The☆Doraemons: Mushimushi Pyonpyon Daisakusen!,['Fantasy']
5868,Sono Hanabira ni Kuchizuke wo: Risa x Miya Gekijou,"['Comedy', 'Romance', 'School', 'Shoujo Ai', 'Slice of Life']"
6199,Sol Bianca,"['Action', 'Sci-Fi', 'Adventure', 'Space']"
12258,Train Heroes,['Kids']
15349,Toyoichi,['Music']
10499,Touken Ranbu: Hanamaru - Makuai Kaisouroku Manner Movies,"['Comedy', 'Parody']"
12955,Tottoko Hamtarou: Hiragana Tanken,['Kids']
11506,Soccer Fever,"['Historical', 'Sports']"
13298,"Tottoko Hamtarou: ""A"" kara ""N"" made Hiragana Asobi",['Kids']
13209,Tottoko Hamtarou wa Ham Ham Paradise! Kazu Katachi Chie,['Kids']
13401,Tottoko Hamtarou: Best Hit Ham-chan'zu Music Clip,"['Kids', 'Music']"
2475,Shiyan Pin Jiating,"['Sci-Fi', 'Slice of Life']"
10873,Totsugeki! Pappara-tai,"['Action', 'Sci-Fi', 'Adventure', 'Comedy', 'Romance']"
6738,Silent Möbius: The Motion Picture,"['Sci-Fi', 'Adventure', 'Supernatural']"
11539,Seikai no Senki II Special,"['Action', 'Military', 'Sci-Fi', 'Space', 'Romance']"
7173,Sanctuary,"['Action', 'Police', 'Thriller', 'Drama', 'Seinen']"
13347,Toshishun,"['Adventure', 'Drama', 'Fantasy', 'Historical', 'Supernatural']"
15485,Toshi Keikaku,['Music']
9628,Saint Seiya: Gold Saints Data File,"['Action', 'Fantasy', 'Shounen']"
12384,Toshi Souzou Gakubu Shoukai,['Slice of Life']
10687,Pure-tou no Nakama-tachi,"['Fantasy', 'Kids']"
1629,Ookamikakushi,"['Action', 'Mystery', 'Horror', 'Supernatural']"
15530,Toruru's Adventure,"['Adventure', 'Fantasy', 'Sci-Fi']"
6409,Ookii 1 Nensei to Chiisana 2 Nensei,['Adventure']
7168,Memories Off 3.5,"['Romance', 'Drama']"
9544,Lovely Movie: Itoshi no Muco,['Slice of Life']
10805,Kojika Monogatari,['Drama']
15186,Tonari no Tonari,['Music']
13145,Tonari no Tokoro,['Comedy']
9711,Jurassic!,"['Historical', 'Fantasy']"
14390,Ton-Ton Atta to Niigata no Mukashibanashi,['Comedy']
7268,Human Crossing,"['Drama', 'Slice of Life', 'Sports']"
14866,Tomoko-chan to Watashi,"['Comedy', 'Kids', 'School']"
15895,Tomodachi Miitsuketa,"['Fantasy', 'Kids']"
12986,Tomodachi 8-nin,"['Comedy', 'Kids']"
13324,Tomica Hyper Rescue Drive Head: Kidou Kyuukyuu Keisatsu (ONA),"['Sci-Fi', 'Adventure', 'Police', 'Mecha']"
14105,Tokyo Onlypic,"['Comedy', 'Parody', 'Sports']"
16316,Tokyo Mikansei,"['Dementia', 'Music']"
15571,"Tokyo Dai Kuushuu: Aoyo, Kaette Koi","['Historical', 'Drama']"
15675,Titipo Titipo,"['Cars', 'Kids']"
14783,Tokugawa Iemitsu to Edo Bakufu,"['Kids', 'Samurai', 'Historical', 'Drama']"
13984,Tobe! Pegasus Kokoro no Goal ni Shoot,"['School', 'Sports']"
1447,Rakuen Tsuihou,"['Action', 'Sci-Fi', 'Mecha']"
3222,Himawari!,"['Adventure', 'Comedy', 'Martial Arts']"
14142,Tire Kan x Kamiusagi Rope,"['Slice of Life', 'Comedy']"
3601,Otona Joshi no Anime Time,"['Slice of Life', 'Drama', 'Romance', 'Josei']"
7749,Girls & Panzer: Fushou Akiyama Yukari no Sensha Kouza - Extra,"['Military', 'School']"
12018,Timing (Movie),"['Mystery', 'School', 'Super Power', 'Thriller']"
2679,Nihon Animator Mihonichi,"['Action', 'Dementia', 'Ecchi', 'Fantasy', 'Mecha', 'Military', 'Music', 'School', 'Sci-Fi', 'Space', 'Supernatural']"
1896,"New Game!: Watashi, Shain Ryokou tte Hajimete nano de...","['Comedy', 'Ecchi', 'Slice of Life']"
499,Motto To LOVE-Ru,"['Sci-Fi', 'Harem', 'Comedy', 'Ecchi', 'School', 'Shounen']"
3295,Mobile Suit Gundam II: Soldiers of Sorrow,"['Action', 'Military', 'Sci-Fi', 'Space', 'Drama', 'Mecha']"
6048,Lupin III: Otakara Henkyaku Daisakusen!!,"['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']"
8799,Genshi Shounen Ryuu,"['Action', 'Sci-Fi', 'Adventure', 'Romance', 'Shounen']"
14980,Toko-chan Chokkin,"['Kids', 'Slice of Life', 'Adventure', 'Historical']"
9364,Crush Gear Nitro,"['Cars', 'Shounen', 'Sports']"
10314,Fushigi na Koala Blinky,"['Adventure', 'Comedy', 'Kids', 'Fantasy']"
12306,Doraemon Anniversary 25,"['Comedy', 'Kids', 'Sci-Fi', 'Shounen']"
8063,Code Geass: Hangyaku no Lelouch Picture Drama - Kiseki no Anniversary,"['Slice of Life', 'School']"
15834,Tokyo 2020 Olympics CMs,"['Music', 'Sports', 'Kids']"
13657,Tobidase! Bacchiri,"['Comedy', 'Kids', 'Mystery']"
287,Kuzu no Honkai,"['Drama', 'Romance', 'School', 'Seinen']"
15348,Tokyo Art Month,['Dementia']
3200,Koutetsujou no Kabaneri Movie 1: Tsudou Hikari,"['Action', 'Horror', 'Supernatural', 'Drama', 'Fantasy']"
9160,Cardfight!! Vanguard: Shinemon-hen,"['Action', 'Game', 'Shounen']"
1843,Kemonozume,"['Action', 'Horror', 'Demons', 'Supernatural', 'Romance']"
6347,Buddy Go!,"['Comedy', 'Romance', 'Shoujo']"
2735,Kekkai Sensen: Ousama no Restaurant no Ousama,"['Action', 'Comedy', 'Super Power', 'Supernatural', 'Fantasy', 'Shounen']"
282,Boruto: Naruto Next Generations,"['Action', 'Adventure', 'Martial Arts', 'Shounen', 'Super Power']"
14264,Tokyo 2164,['Sci-Fi']
3882,Joshiraku OVA,"['Slice of Life', 'Comedy', 'Shounen']"
727,Handa-kun,"['Slice of Life', 'Comedy', 'Shounen']"
10378,Anne no Nikki: Anne Frank Monogatari,"['Drama', 'Historical']"
11942,Changjiang Qi Hao Ai Diqiu,['Kids']
5742,Wonder Garden,['Fantasy']
4327,Yotsunoha,"['Romance', 'School']"
6494,Blassreiter: Navi,"['Action', 'Sci-Fi']"
11916,Tokyo Futago Athletic,"['Comedy', 'Sports']"
11671,Tomica Hyper Rescue Drive Head: Kidou Kyuukyuu Keisatsu Movie,"['Sci-Fi', 'Adventure', 'Police', 'Mecha']"
16154,Tomo: Tabidachi no Toki,"['Music', 'Kids']"
15038,Tomodachi de Iyou ne,"['Kids', 'Slice of Life']"
15546,Tomoyo,"['Music', 'Kids']"
13208,Tonari no Tamageta-kun,"['Comedy', 'Sci-Fi']"
12313,Takoyaki Mant-Man,"['Comedy', 'Sci-Fi']"
4280,Shoujo-tachi wa Kouya wo Mezasu: Iubeki Monokashira,['School']
16242,Tonbo ni Natta Yat-chan,['Kids']
11687,RPG Densetsu Hepoi,"['Adventure', 'Fantasy']"
16079,Tonosama Gaeru,"['Music', 'Comedy', 'Kids']"
14313,Toppuku Kyousou Kyoku,"['Comedy', 'Shounen']"
11457,Rerere no Tensai Bakabon,['Comedy']
15896,Totan Yane no Waltz,"['Kids', 'Music']"
13348,Touch: Tobidashi wa Out Da yo!,"['Sports', 'Kids']"
14867,Toyo Suisan x Tanuki to Kitsune,['Comedy']
14618,Train Heroes Movie,['Kids']
16124,Tsuki,"['Kids', 'Music']"
15302,Tsukushi no Iwai,['Historical']
15821,Tsunagaru,['Music']
12336,Tsuri Baka Nisshi,"['Slice of Life', 'Comedy']"
12745,Tsuyoshi Shikkari Shinasai: Tsuyoshi no Time Machine de Shikkari Shinasai,"['Comedy', 'Drama', 'Romance', 'School', 'Shounen', 'Slice of Life']"
16107,U.F.O,['Dementia']
13159,TWD Express Rolling Takeoff,"['Adventure', 'Sci-Fi']"
15373,Uchuu Bouei-tai Taabou no Shinkirou Hoshi wo Sukue!,"['Kids', 'Sci-Fi']"
13620,Ukkari Pénélope OVA,['Fantasy']
13716,Umeboshi Denka: Uchuu no Hate kara Panparopan!,['Comedy']
16230,Ushiwakamaru,"['Historical', 'Kids']"
15572,Ushinawareta Choushoku,"['Dementia', 'Psychological']"
15350,Washimo 6th Season,"['Sci-Fi', 'Slice of Life', 'Comedy', 'Kids', 'School']"
9996,Watanuki-san Chi no,['Slice of Life']
14619,Wedding Park,['Romance']
15305,Witch Village Story Specials,['Slice of Life']
13674,Wonder 3 Pilot,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']"
13147,Wonder-kun no Hatsu Yume Uchuu Ryokou,['Adventure']
15024,Woo to Wah,['Comedy']
5834,Pokemon: Pikachu no Obake Carnival,"['Adventure', 'Comedy', 'Fantasy', 'Kids']"
6356,Pokemon XY: Odemashi Ko Majin Hoopa,"['Action', 'Fantasy', 'Kids']"
16134,Xiao Hua Xian Di San Ji: Shou Hu Tian Shi,[]
14370,Xiong Chumo Zhi: Chunri Dui Dui Peng,"['Adventure', 'Comedy', 'Kids']"
7426,Pokemon XY: New Year's Eve 2014 Super Mega Special,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']"
11075,Panda no Daibouken,"['Adventure', 'Kids']"
8119,Pia Carrot e Youkoso!! 2 DX,"['Comedy', 'Romance']"
3213,Okusama wa Joshikousei (TV),"['Slice of Life', 'Comedy', 'Romance', 'Drama']"
4177,Ore wo Suki nano wa Omae dake ka yo: Ore wa Teinei ni Susumeru,"['Comedy', 'Romance', 'School']"
11722,Oyako Nezumi no Fushigi na Tabi,['Adventure']
4018,Nurarihyon no Mago Recaps,"['Action', 'Supernatural', 'Demons', 'Shounen']"
13493,"Yakeato no, Okashi no Ki","['Drama', 'Kids']"
3432,Musaigen no Phantom World: Limitless Phantom World,"['Comedy', 'Supernatural', 'Fantasy']"
16259,Yakusoku (2011),"['Drama', 'Supernatural']"
6785,Mini Hama: Minimum Hamatora,"['Comedy', 'Mystery', 'School', 'Shounen', 'Super Power']"
9734,Maze☆Bakunetsu Jikuu: Hot Springs,"['Action', 'Comedy', 'Ecchi', 'Fantasy']"
14207,Yama ni Kagayaku: Guide-ken Heiji Gou,"['Drama', 'Slice of Life']"
6188,Megami Kouhosei Special Curriculum,"['Action', 'Mecha', 'Military', 'Sci-Fi', 'Space']"
4536,Macross II: Lovers Again,"['Adventure', 'Space', 'Mecha', 'Military', 'Sci-Fi', 'Shounen']"
9744,Kitty's Paradise,"['Fantasy', 'Kids']"
3140,Kite Liberator,"['Action', 'Sci-Fi', 'Drama']"
11093,Kinnikuman: Seigi Choujin vs. Senshi Choujin,"['Action', 'Comedy', 'Sports', 'Shounen']"
10955,Kinnikuman: Seigi Choujin vs. Kodai Choujin,"['Action', 'Comedy', 'Sports', 'Shounen']"
15870,Wu Kong Da Zhan Er Lang Shen,"['Action', 'Adventure']"
7764,Ketsuekigata-kun! 4,['Comedy']
9627,"Kemeko Deluxe!: Izumi-chan, Fukenkou yo! (Kari)",['Ecchi']
15469,Xi Yang Yang Yu Hui Tai Lang: Zhi Fei Ma Qi Yu Ji,"['Adventure', 'Comedy', 'Kids']"
8839,Juusenshi Gulkeeva,"['Action', 'Fantasy', 'Mecha', 'Super Power']"
16049,Wao-kun no Hane,['Kids']
14089,Tsuzuki wo Kangaeru Monogatari,['Drama']
14994,Tteodori Kkachi,"['Drama', 'Sports']"
14469,Ttoli Janggun,"['Action', 'Drama', 'Shounen']"
13658,Tokai no Butchy,"['Romance', 'Music']"
13899,Uniminipet,"['Adventure', 'Fantasy']"
14143,Turning Mecard W: Black Mirror-ui Buhwal,"['Game', 'Adventure', 'Cars', 'Kids', 'Mecha']"
15913,Tobidase! Dokan-kun,"['Comedy', 'Mecha']"
14868,Wanwanwan Coin,['Comedy']
13937,Wansa-kun OVA,"['Comedy', 'Kids']"
12503,Wangu Xian Qiong 3rd Season,['Comedy']
15487,Xi Yang Yang Yu Hui Tai Lang: Zhi Yang Nian Xi Yang Yang,"['Adventure', 'Comedy', 'Kids']"
11319,Gowapper 5 Gordam,"['Action', 'Adventure', 'Mecha', 'Sci-Fi']"
7688,Geobreeders: File-X Chibi Neko Dakkan,"['Adventure', 'Comedy', 'Shounen', 'Supernatural']"
4264,Fate/Grand Order: Himuro no Tenchi - 7-nin no Saikyou Ijin-hen,"['Comedy', 'School']"
10207,Ginga Reppuu Baxingar,"['Action', 'Adventure', 'Mecha']"
976,Fate/Extra: Last Encore,"['Action', 'Fantasy', 'Magic']"
9470,"Eikoku Ikka, Nihon wo Taberu","['Comedy', 'Slice of Life']"
5970,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu OVA,"['Comedy', 'Ecchi', 'Parody', 'School', 'Shounen']"
9760,Doraemon: It's Autumn!,"['Kids', 'Adventure', 'Fantasy', 'Comedy', 'Shounen']"
10172,Dollfro: Iyashi-hen,['Comedy']
13695,Yamiyo no Jidaigeki (OVA),"['Historical', 'Horror']"
16155,"Yamasuki, Yamazaki","['Dementia', 'Music']"
13698,Demon Dance Tokyo,['Music']
3132,Demashita! Powerpuff Girls Z,"['Action', 'Comedy', 'Magic', 'School', 'Sci-Fi', 'Shoujo', 'Slice of Life', 'Super Power']"
8116,Daisuki! Hello Kitty,"['Fantasy', 'Kids']"
4316,Code Geass: Soubou no Oz Picture Drama,"['Action', 'Drama', 'Mecha', 'Military', 'School', 'Supernatural']"
14393,Xiong Chumo Zhi: Conglin Zongdongyuan,"['Comedy', 'Kids']"
838,Boku no Kanojo ga Majimesugiru Sho-bitch na Ken,"['Harem', 'Comedy', 'Romance', 'Ecchi', 'School']"
9336,Catman Series III,"['Comedy', 'Fantasy', 'Slice of Life']"
11258,Choegang Habche: Mix Master,"['Adventure', 'Fantasy']"
14021,Xiong Chumo,"['Comedy', 'Kids']"
15127,Yowai Robot to 10 no Story Project,['Kids']
6921,Bleach: Gotei 13 Omake,"['Action', 'Adventure']"
15402,Yousei Tin Tin,"['Slice of Life', 'Comedy', 'Fantasy']"
4444,Zetsumetsu Kigu Shoujo: Amazing Twins,"['Magic', 'Slice of Life']"
9632,Wo Jiao Bai Xiaofei,"['Action', 'Comedy', 'Horror']"
15884,Youki ni Utaeba,"['Kids', 'Music']"
11668,Tenkuu Senki Shurato Recaps,"['Action', 'Magic', 'Fantasy', 'Shounen']"
11273,Youkaiden Nekome Kozou,"['Adventure', 'Horror', 'Psychological', 'Seinen', 'Supernatural']"
12260,Zero Tester: Chikyuu wo Mamore!,"['Action', 'Adventure', 'Mecha', 'Sci-Fi']"
13779,Zenryoku Yobikou 5.5 Seminar Prologue,"['Comedy', 'Parody', 'School']"
14246,Zenryoku Yobikou 5.5 Seminar,"['Comedy', 'Parody', 'School']"
14436,Zenmaiji-kake no Truffe,['Fantasy']
11986,Zenmai Zamurai,"['Comedy', 'Kids']"
16075,Zen-chan Two-chan,['Kids']
13367,Zannen na Ikimono Jiten,"['Comedy', 'Slice of Life']"
15725,Yuuyake Dandan: Manner Movies,['Comedy']
12460,Yuuyake Banchou,['Action']
9914,Yuuwaku★Office Lover 2,"['Drama', 'Romance']"
12265,Yuusei Kamen,['Sci-Fi']
15308,Yuurei Yashiki,['Horror']
15599,Yuuki no Hana ga Hiraku Toki: Yanase Takashi to Anpanman no Monogatari,"['Drama', 'Kids']"
15573,Yuuki Aru Hotaru to Tobe Nai Hotaru,['Drama']
15871,Yuukai Boushi Animation Eiga: Akazukin-chan Chanto Check,['Kids']
12157,Yura Yura Suizokukan,"['Comedy', 'Slice of Life']"
14290,Yurumi to Shimeru,"['Sci-Fi', 'Comedy']"
15702,Yumi-chan no Hikkoshi: Sayonara Tsutomu-kun,"['Music', 'Kids']"
16161,Yumekui Shoujo,"['Music', 'Fantasy']"
15333,Yumearu Ugoku Ehon,"['Kids', 'Fantasy']"
15724,Yumehito: Yumejin,"['Music', 'Kids']"
15128,"Yume, Sora Takaku","['Drama', 'Kids']"
12264,Yume wo Kanaeru Zou,['Comedy']
15531,Yume no Tochuu de,"['Kids', 'Music']"
16179,Yume no Mahou,"['Kids', 'Music']"
15664,Yume no Kawa,['Music']
12589,Yume no Jidousha,['Cars']
12930,"Yume Miru, Anime: on-chan",['Comedy']
15885,Yume Miru Koneko,"['Kids', 'Music', 'Parody']"
16064,Yume Kyuukou de 15-bu,"['Kids', 'Music']"
15142,Yume Hakonda Randoseru,"['Music', 'Slice of Life', 'Kids']"
2136,Major S6,"['Comedy', 'Drama', 'Shounen', 'Sports']"
138,Magi: The Kingdom of Magic,"['Action', 'Adventure', 'Magic', 'Fantasy', 'Shounen']"
170,Fate/stay night: Unlimited Blade Works 2nd Season,"['Action', 'Fantasy', 'Magic', 'Supernatural']"
12337,Yukiwatari,['Fantasy']
